
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 330         4.122       51.992      11.90       Hoek van Holland
# T         : Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# Q         : Global radiation (in J/cm2) during the hourly division
  STN,YYYYMMDD,H,T,Q
  330,20200426,    4,   24,    0
  330,20200426,    5,   36,    4
  330,20200426,    6,   65,   21
  330,20200426,    7,   83,   42
  330,20200426,    8,   89,   62
  330,20200426,    9,  111,  154
  330,20200426,   10,  111,  250
  330,20200426,   11,  123,  282
  330,20200426,   12,  124,  294
  330,20200426,   13,  120,  288
  330,20200426,   14,  117,  266
  330,20200426,   15,  120,  229
  330,20200426,   16,  112,  178
  330,20200426,   17,  113,  120
  330,20200426,   18,  103,   60
  330,20200426,   19,   85,   12
  330,20200426,   20,   79,    0
  330,20200426,   21,   63,    0
  330,20200426,   22,   51,    0
  330,20200426,   23,   52,    0
  330,20200426,   24,   54,    0
  330,20200427,    1,   41,    0
  330,20200427,    2,   40,    0
  330,20200427,    3,   55,    0
  330,20200427,    4,   71,    0
  330,20200427,    5,   76,    2
  330,20200427,    6,  103,   34
  330,20200427,    7,  125,   91
  330,20200427,    8,  142,  151
  330,20200427,    9,  162,  205
  330,20200427,   10,  175,  247
  330,20200427,   11,  167,  277
  330,20200427,   12,  160,  277
  330,20200427,   13,  170,  281
  330,20200427,   14,  162,  250
  330,20200427,   15,  159,  214
  330,20200427,   16,  137,  165
  330,20200427,   17,  124,   89
  330,20200427,   18,  114,   35
  330,20200427,   19,  107,    9
  330,20200427,   20,   98,    0
  330,20200427,   21,   99,    0
  330,20200427,   22,   95,    0
  330,20200427,   23,   94,    0
  330,20200427,   24,   88,    0
  330,20200428,    1,   88,    0
  330,20200428,    2,   91,    0
  330,20200428,    3,   87,    0
  330,20200428,    4,   85,    0
  330,20200428,    5,   90,    1
  330,20200428,    6,   85,    4
  330,20200428,    7,   89,   11
  330,20200428,    8,   94,   27
  330,20200428,    9,   92,   30
  330,20200428,   10,   93,   24
  330,20200428,   11,   93,   37
  330,20200428,   12,   95,   36
  330,20200428,   13,   98,   39
  330,20200428,   14,   98,   31
  330,20200428,   15,   92,   21
  330,20200428,   16,   84,   13
  330,20200428,   17,   81,   21
  330,20200428,   18,   85,    5
  330,20200428,   19,   80,    1
  330,20200428,   20,   78,    0
  330,20200428,   21,   82,    0
  330,20200428,   22,   83,    0
  330,20200428,   23,   81,    0
  330,20200428,   24,   82,    0
  330,20200429,    1,   81,    0
  330,20200429,    2,   99,    0
  330,20200429,    3,  100,    0
  330,20200429,    4,   92,    0
  330,20200429,    5,   96,    4
  330,20200429,    6,   98,   16
  330,20200429,    7,   99,   30
  330,20200429,    8,  103,   35
  330,20200429,    9,  103,   46
  330,20200429,   10,  112,   66
  330,20200429,   11,  109,   88
  330,20200429,   12,  127,  226
  330,20200429,   13,  144,  272
  330,20200429,   14,  152,  240
  330,20200429,   15,  146,  218
  330,20200429,   16,  133,   43
  330,20200429,   17,  138,   14
  330,20200429,   18,  122,   11
  330,20200429,   19,  119,    3
  330,20200429,   20,   96,    0
  330,20200429,   21,   98,    0
  330,20200429,   22,   99,    0
  330,20200429,   23,   97,    0
  330,20200429,   24,   96,    0
  330,20200430,    1,   99,    0
  330,20200430,    2,   99,    0
  330,20200430,    3,   97,    0
  330,20200430,    4,   97,    0
  330,20200430,    5,   91,    2
  330,20200430,    6,   83,   16
  330,20200430,    7,  101,   92
  330,20200430,    8,  116,  143
  330,20200430,    9,  117,  130
  330,20200430,   10,  109,  220
  330,20200430,   11,  128,  242
  330,20200430,   12,  136,  233
  330,20200430,   13,  160,  286
  330,20200430,   14,  159,  262
  330,20200430,   15,  168,  214
  330,20200430,   16,  161,  176
  330,20200430,   17,  141,   78
  330,20200430,   18,  130,   17
  330,20200430,   19,   87,    2
  330,20200430,   20,   96,    0
  330,20200430,   21,   99,    0
  330,20200430,   22,   92,    0
  330,20200430,   23,  100,    0
  330,20200430,   24,   99,    0
  330,20200501,    1,   99,    0
  330,20200501,    2,   95,    0
  330,20200501,    3,   91,    0
  330,20200501,    4,   88,    0
  330,20200501,    5,   84,    1
  330,20200501,    6,   88,   19
  330,20200501,    7,   94,   38
  330,20200501,    8,   82,   28
  330,20200501,    9,  104,   46
  330,20200501,   10,  103,   97
  330,20200501,   11,  111,  123
  330,20200501,   12,  121,  229
  330,20200501,   13,  133,  295
  330,20200501,   14,  138,  273
  330,20200501,   15,  135,  228
  330,20200501,   16,  124,  128
  330,20200501,   17,  119,   88
  330,20200501,   18,  114,   60
  330,20200501,   19,  104,   15
  330,20200501,   20,  101,    0
  330,20200501,   21,  102,    0
  330,20200501,   22,  101,    0
  330,20200501,   23,  103,    0
  330,20200501,   24,  103,    0
  330,20200502,    1,  101,    0
  330,20200502,    2,  103,    0
  330,20200502,    3,  100,    0
  330,20200502,    4,   98,    0
  330,20200502,    5,   96,    5
  330,20200502,    6,  107,   48
  330,20200502,    7,  103,   69
  330,20200502,    8,  106,   74
  330,20200502,    9,  120,  129
  330,20200502,   10,  116,  163
  330,20200502,   11,  124,  222
  330,20200502,   12,  127,  249
  330,20200502,   13,  124,  241
  330,20200502,   14,  136,  267
  330,20200502,   15,  138,  236
  330,20200502,   16,  135,  185
  330,20200502,   17,  124,  124
  330,20200502,   18,  115,   70
  330,20200502,   19,  104,   15
  330,20200502,   20,  102,    0
  330,20200502,   21,  107,    0
  330,20200502,   22,  104,    0
  330,20200502,   23,  100,    0
  330,20200502,   24,  108,    0
  330,20200503,    1,  109,    0
  330,20200503,    2,  109,    0
  330,20200503,    3,  107,    0
  330,20200503,    4,  103,    0
  330,20200503,    5,  105,   10
  330,20200503,    6,  115,   38
  330,20200503,    7,  124,   59
  330,20200503,    8,  127,  112
  330,20200503,    9,  139,  147
  330,20200503,   10,  146,  188
  330,20200503,   11,  159,  237
  330,20200503,   12,  149,  240
  330,20200503,   13,  138,  128
  330,20200503,   14,  135,  127
  330,20200503,   15,  139,  145
  330,20200503,   16,  128,   90
  330,20200503,   17,  122,   51
  330,20200503,   18,  119,   16
  330,20200503,   19,  121,    4
  330,20200503,   20,  114,    0
  330,20200503,   21,  104,    0
  330,20200503,   22,  103,    0
  330,20200503,   23,  100,    0
  330,20200503,   24,  105,    0
  330,20200504,    1,  105,    0
  330,20200504,    2,  102,    0
  330,20200504,    3,  100,    0
  330,20200504,    4,  100,    0
  330,20200504,    5,   97,    2
  330,20200504,    6,   99,   17
  330,20200504,    7,  113,   66
  330,20200504,    8,  134,  165
  330,20200504,    9,  142,  201
  330,20200504,   10,  136,  248
  330,20200504,   11,  139,  244
  330,20200504,   12,  140,  305
  330,20200504,   13,  139,  299
  330,20200504,   14,  141,  276
  330,20200504,   15,  136,  239
  330,20200504,   16,  130,  188
  330,20200504,   17,  120,  131
  330,20200504,   18,  113,   71
  330,20200504,   19,  102,   15
  330,20200504,   20,   92,    0
  330,20200504,   21,   84,    0
  330,20200504,   22,   78,    0
  330,20200504,   23,   72,    0
  330,20200504,   24,   72,    0
  330,20200505,    1,   65,    0
  330,20200505,    2,   55,    0
  330,20200505,    3,   56,    0
  330,20200505,    4,   51,    0
  330,20200505,    5,   59,   11
  330,20200505,    6,   78,   56
  330,20200505,    7,   93,  118
  330,20200505,    8,  102,  180
  330,20200505,    9,  116,  233
  330,20200505,   10,  121,  272
  330,20200505,   11,  142,  242
  330,20200505,   12,  147,  307
  330,20200505,   13,  147,  310
  330,20200505,   14,  140,  283
  330,20200505,   15,  128,  245
  330,20200505,   16,  125,  195
  330,20200505,   17,  119,  137
  330,20200505,   18,  105,   75
  330,20200505,   19,   97,   22
  330,20200505,   20,   89,    1
  330,20200505,   21,   83,    0
  330,20200505,   22,   76,    0
  330,20200505,   23,   64,    0
  330,20200505,   24,   60,    0
  330,20200506,    1,   73,    0
  330,20200506,    2,   70,    0
  330,20200506,    3,   68,    0
  330,20200506,    4,   63,    0
  330,20200506,    5,   67,   11
  330,20200506,    6,   84,   55
  330,20200506,    7,  102,  115
  330,20200506,    8,  130,  174
  330,20200506,    9,  153,  225
  330,20200506,   10,  143,  265
  330,20200506,   11,  140,  293
  330,20200506,   12,  140,  305
  330,20200506,   13,  142,  300
  330,20200506,   14,  143,  279
  330,20200506,   15,  138,  241
  330,20200506,   16,  139,  191
  330,20200506,   17,  128,  134
  330,20200506,   18,  118,   74
  330,20200506,   19,  106,   23
  330,20200506,   20,   98,    1
  330,20200506,   21,   94,    0
  330,20200506,   22,   87,    0
  330,20200506,   23,   83,    0
  330,20200506,   24,   67,    0
  330,20200507,    1,   56,    0
  330,20200507,    2,   60,    0
  330,20200507,    3,   56,    0
  330,20200507,    4,   46,    0
  330,20200507,    5,   68,   12
  330,20200507,    6,  103,   53
  330,20200507,    7,  134,  114
  330,20200507,    8,  154,  170
  330,20200507,    9,  148,  221
  330,20200507,   10,  151,  264
  330,20200507,   11,  157,  290
  330,20200507,   12,  157,  301
  330,20200507,   13,  161,  292
  330,20200507,   14,  161,  267
  330,20200507,   15,  154,  204
  330,20200507,   16,  158,  174
  330,20200507,   17,  161,  128
  330,20200507,   18,  145,   64
  330,20200507,   19,  139,   21
  330,20200507,   20,  126,    1
  330,20200507,   21,   98,    0
  330,20200507,   22,   85,    0
  330,20200507,   23,   81,    0
  330,20200507,   24,   78,    0
  330,20200508,    1,   82,    0
  330,20200508,    2,   95,    0
  330,20200508,    3,   82,    0
  330,20200508,    4,   94,    0
  330,20200508,    5,   84,    9
  330,20200508,    6,  138,   47
  330,20200508,    7,  172,  101
  330,20200508,    8,  187,  163
  330,20200508,    9,  189,  213
  330,20200508,   10,  173,  253
  330,20200508,   11,  178,  282
  330,20200508,   12,  174,  296
  330,20200508,   13,  165,  175
  330,20200508,   14,  159,  160
  330,20200508,   15,  168,  180
  330,20200508,   16,  162,  165
  330,20200508,   17,  167,  107
  330,20200508,   18,  151,   76
  330,20200508,   19,  136,   21
  330,20200508,   20,  122,    1
  330,20200508,   21,  120,    0
  330,20200508,   22,  117,    0
  330,20200508,   23,  108,    0
  330,20200508,   24,  116,    0
  330,20200509,    1,  104,    0
  330,20200509,    2,  107,    0
  330,20200509,    3,  108,    0
  330,20200509,    4,   96,    0
  330,20200509,    5,  116,   14
  330,20200509,    6,  154,   56
  330,20200509,    7,  178,   94
  330,20200509,    8,  202,  142
  330,20200509,    9,  220,  221
  330,20200509,   10,  232,  262
  330,20200509,   11,  194,  290
  330,20200509,   12,  199,  302
  330,20200509,   13,  193,  297
  330,20200509,   14,  186,  275
  330,20200509,   15,  185,  239
  330,20200509,   16,  179,  183
  330,20200509,   17,  173,  133
  330,20200509,   18,  164,   65
  330,20200509,   19,  152,   20
  330,20200509,   20,  154,    1
  330,20200509,   21,  134,    0
  330,20200509,   22,  163,    0
  330,20200509,   23,  160,    0
  330,20200509,   24,  151,    0
  330,20200510,    1,  136,    0
  330,20200510,    2,  140,    0
  330,20200510,    3,  132,    0
  330,20200510,    4,  132,    0
  330,20200510,    5,  133,   15
  330,20200510,    6,  143,   36
  330,20200510,    7,  145,   66
  330,20200510,    8,  163,  123
  330,20200510,    9,  171,  216
  330,20200510,   10,  158,  249
  330,20200510,   11,  156,  252
  330,20200510,   12,  160,  197
  330,20200510,   13,  151,  213
  330,20200510,   14,  129,  160
  330,20200510,   15,  120,  100
  330,20200510,   16,  112,   57
  330,20200510,   17,  103,   31
  330,20200510,   18,   97,   21
  330,20200510,   19,   90,   11
  330,20200510,   20,   83,    1
  330,20200510,   21,   81,    0
  330,20200510,   22,   81,    0
  330,20200510,   23,   81,    0
  330,20200510,   24,   79,    0
  330,20200511,    1,   73,    0
  330,20200511,    2,   71,    0
  330,20200511,    3,   70,    0
  330,20200511,    4,   67,    0
  330,20200511,    5,   72,   17
  330,20200511,    6,   77,   46
  330,20200511,    7,   87,  126
  330,20200511,    8,   97,  188
  330,20200511,    9,   97,  235
  330,20200511,   10,  112,  239
  330,20200511,   11,  116,  266
  330,20200511,   12,  112,  317
  330,20200511,   13,  115,  313
  330,20200511,   14,  115,  292
  330,20200511,   15,  115,  254
  330,20200511,   16,  104,  204
  330,20200511,   17,   98,  144
  330,20200511,   18,   92,   83
  330,20200511,   19,   85,   28
  330,20200511,   20,   77,    1
  330,20200511,   21,   77,    0
  330,20200511,   22,   76,    0
  330,20200511,   23,   71,    0
  330,20200511,   24,   69,    0
  330,20200512,    1,   68,    0
  330,20200512,    2,   67,    0
  330,20200512,    3,   65,    0
  330,20200512,    4,   48,    0
  330,20200512,    5,   66,   13
  330,20200512,    6,   75,   44
  330,20200512,    7,   77,   64
  330,20200512,    8,   88,   94
  330,20200512,    9,   84,  119
  330,20200512,   10,  108,  172
  330,20200512,   11,  120,  307
  330,20200512,   12,  117,  301
  330,20200512,   13,  124,  302
  330,20200512,   14,  127,  290
  330,20200512,   15,  121,  252
  330,20200512,   16,  122,  202
  330,20200512,   17,  104,  104
  330,20200512,   18,   95,   40
  330,20200512,   19,   92,    4
  330,20200512,   20,   91,    0
  330,20200512,   21,   91,    0
  330,20200512,   22,   80,    0
  330,20200512,   23,   80,    0
  330,20200512,   24,   79,    0
  330,20200513,    1,   77,    0
  330,20200513,    2,   81,    0
  330,20200513,    3,   82,    0
  330,20200513,    4,   85,    0
  330,20200513,    5,   95,   17
  330,20200513,    6,  107,   59
  330,20200513,    7,   99,   63
  330,20200513,    8,   93,   78
  330,20200513,    9,  101,   95
  330,20200513,   10,  113,  264
  330,20200513,   11,  115,  286
  330,20200513,   12,  110,  271
  330,20200513,   13,  113,  309
  330,20200513,   14,  113,  283
  330,20200513,   15,  108,  259
  330,20200513,   16,  105,  204
  330,20200513,   17,   93,  146
  330,20200513,   18,   93,   73
  330,20200513,   19,   84,   15
  330,20200513,   20,   79,    2
  330,20200513,   21,   70,    0
  330,20200513,   22,   68,    0
  330,20200513,   23,   64,    0
  330,20200513,   24,   59,    0
  330,20200514,    1,   55,    0
  330,20200514,    2,   49,    0
  330,20200514,    3,   48,    0
  330,20200514,    4,   45,    0
  330,20200514,    5,   66,   20
  330,20200514,    6,   87,   68
  330,20200514,    7,  101,  138
  330,20200514,    8,  109,  165
  330,20200514,    9,   90,  155
  330,20200514,   10,  103,  195
  330,20200514,   11,  121,  237
  330,20200514,   12,  120,  253
  330,20200514,   13,  113,  301
  330,20200514,   14,  115,  251
  330,20200514,   15,  113,  254
  330,20200514,   16,  112,  205
  330,20200514,   17,  102,  149
  330,20200514,   18,   95,   87
  330,20200514,   19,   84,   30
  330,20200514,   20,   77,    2
  330,20200514,   21,   69,    0
  330,20200514,   22,   63,    0
  330,20200514,   23,   59,    0
  330,20200514,   24,   54,    0
  330,20200515,    1,   52,    0
  330,20200515,    2,   48,    0
  330,20200515,    3,   45,    0
  330,20200515,    4,   39,    0
  330,20200515,    5,   58,   19
  330,20200515,    6,   87,   67
  330,20200515,    7,  103,  128
  330,20200515,    8,  107,  181
  330,20200515,    9,  115,  238
  330,20200515,   10,  122,  277
  330,20200515,   11,  127,  313
  330,20200515,   12,  130,  309
  330,20200515,   13,  130,  314
  330,20200515,   14,  135,  291
  330,20200515,   15,  130,  242
  330,20200515,   16,  128,  175
  330,20200515,   17,  126,  141
  330,20200515,   18,  122,   84
  330,20200515,   19,  106,   30
  330,20200515,   20,   93,    1
  330,20200515,   21,  104,    0
  330,20200515,   22,   96,    0
  330,20200515,   23,   93,    0
  330,20200515,   24,   83,    0
  330,20200516,    1,   82,    0
  330,20200516,    2,   82,    0
  330,20200516,    3,   85,    0
  330,20200516,    4,   92,    0
  330,20200516,    5,  116,   20
  330,20200516,    6,  122,   32
  330,20200516,    7,  125,   87
  330,20200516,    8,  132,  154
  330,20200516,    9,  137,  175
  330,20200516,   10,  138,  184
  330,20200516,   11,  138,  210
  330,20200516,   12,  142,  245
  330,20200516,   13,  132,  226
  330,20200516,   14,  132,  209
  330,20200516,   15,  138,  190
  330,20200516,   16,  128,  160
  330,20200516,   17,  127,  133
  330,20200516,   18,  119,   79
  330,20200516,   19,  107,   35
  330,20200516,   20,   99,    2
  330,20200516,   21,   95,    0
  330,20200516,   22,   88,    0
  330,20200516,   23,   93,    0
  330,20200516,   24,   93,    0
